id,title,redirect_url,company,location,description,category,salary_max,contract_type,salary_min,contract_time
5120362245,Copilot Studio Developer,https://www.adzuna.in/details/5120362245?utm_medium=api&utm_source=6a80409c,Topcoder,"Noida, Ghaziabad","Responsibilities: Understand customer requirements and challenges and recommend suitable and optimal technology solution Develop POCs and Minimal Viable Product (MVP) to demonstrate capabilities of CoPilot Studio (Power Virtual Agents), Power Apps and Power Automate Develop conversational assistants and generative AI solutions from scratch and enhance them. Create bots with Microsoft Copilot Studio using natural language to generate topics, and trigger phrases and responses. Develop Copilot plu…",IT Jobs,,,,
5120356007,"Sr. Design Engineers - Facade architectural,structural drawings",https://www.adzuna.in/details/5120356007?utm_medium=api&utm_source=6a80409c,The Search House,"Gurgaon, Haryana",Sr. Designer(System Drawings and Shop Drawings) - Sr. Designer should be capable of creating solution as per project requirements and site conditions. He/She should be able propose different solution for further approval. Should have good understanding of functionality of the façade elements. Should have good understanding of water and air barriers in the façade. Key Individual Accountabilities:- ​​​ ​​Ownership of particular Sketch details and drawings. study/Understand the project's technical…,Engineering Jobs,,,,
5121572200,Manager Technical Services,https://www.adzuna.in/details/5121572200?utm_medium=api&utm_source=6a80409c,Cavalier Enterprises,"Mumbai, Maharashtra",Job Title Manager Technical Services Department Technical Services Location Borivali East Reports to Senior Management Job Summary We are looking for a skilled and experienced Manager to join our Technical Services team at Cavalier Enterprises a leading supplier of coding and packaging materials This role will involve overseeing the Service Engineer team to ensure customer satisfaction efficient maintenance operations and the generation of revenue The ideal candidate will demonstrate strong lea…,Engineering Jobs,,,,
5120708833,Associate Consultant - Business Development,https://www.adzuna.in/details/5120708833?utm_medium=api&utm_source=6a80409c,The Right Place For You Foundation,"Chennai, Tamil Nadu","About the internship Selected intern's day-to-day responsibilities include: 1. Conduct research to identify potential NGOs, institutes, and organizations aligned with our mission 2. Analyze their areas of expertise and ongoing projects to identify potential collaboration opportunities 3. Develop and implement outreach strategies to engage with prospective partners 4. Initiate and maintain communication with key contacts to build lasting relationships 5. Organize meetings, presentations, and col…","PR, Advertising & Marketing Jobs",,contract,,full_time
5120360396,Manager - Fire & Safety-Leading Manufacturing Brand with Rs.3000 CR turnover,https://www.adzuna.in/details/5120360396?utm_medium=api&utm_source=6a80409c,The Search House,India,"To monitor the safety systems of SBD and 2100 units and to assist the Corporate Safety Head while preparing safety documents/procedures. Key Activities : FIRE SAFETY To monitor safety systems (Fire hydrant, erection activities of ESFR sprinklers, maintenance of fire fighting equipment and safety survey) of SBD unit closely and conduction of training , fire and evacuation drills etc. To monitor safety system of 2100 closely and arrange training, fire & evacuation drills etc. To support Corporate…",Admin Jobs,,,,
5121572751,Quantity Surveyor,https://www.adzuna.in/details/5121572751?utm_medium=api&utm_source=6a80409c,APEX TARMAC PRIVATE LIMITED,India,Company Description APEX TARMAC PRIVATE LIMITED is a construction company based in Ahmedabad Gujarat India Role Description This is a fulltime onsite role for a Quantity Surveyor located in Bhopal The Quantity Surveyor will be responsible for tasks such as cost control BOQ preparation cost management cost planning and cost reporting Qualifications Cost Control and Cost Management skills BOQ preparation Cost Planning and Cost Reporting skills Knowledge of construction industry standards and prac…,Trade & Construction Jobs,,,,
5121147847,Junior Banking Officer,https://www.adzuna.in/details/5121147847?utm_medium=api&utm_source=6a80409c,Bloombloom,India,"Career Opportunity for Freshers Kickstart your journey in banking as a junior banking officer at Guardian Bank, a trusted name in the financial sector since 1998. With over two decades of excellence in savings accounts, loans, fixed deposits, and mobile banking, Guardian Bank provides the perfect launchpad for your career. Link: https://early.bloombloom.co/opportunities?opportunity_typeh This opportunity is powered by Bloombloom, in association with B-HUB. It connects you to a thriving professi…",Accounting & Finance Jobs,,,,
5120359054,Senior Applications Developer - Backend (REST API),https://www.adzuna.in/details/5120359054?utm_medium=api&utm_source=6a80409c,UPS,India,"Before you apply to a job, select your language preference from the options available at the top right of this page. Explore your next opportunity at a Fortune Global 500 organization. Envision innovative possibilities, experience our rewarding culture, and work with talented teams that help you become better every day. We know what it takes to lead UPS into tomorrow—people with a unique combination of skill  passion. If you have the qualities and drive to lead yourself or teams, there are role…",IT Jobs,,permanent,,full_time
5121151377,Sales Manager,https://www.adzuna.in/details/5121151377?utm_medium=api&utm_source=6a80409c,Swastik Talents,"Chennai, Tamil Nadu","Urgent Hiring || Sales Manager || Chennai Profile- Sales manager Experience- min 4 Years Ctc- upto 10 lpa (Depends on interview) Location- Chennai Responsibilities 1. Responsible for preparing and executing aggressive sales plans and achieving the sales target in the assigned region. 2. Visiting existing /potential customers & consultants on a regular basis. 3. Negotiate/close sales & handle complaints. 4. Perform regular status reviews & propose recovery/redirection plans, wherever required 5.…",Sales Jobs,,,,
5121151153,Embedded Software Engineer,https://www.adzuna.in/details/5121151153?utm_medium=api&utm_source=6a80409c,Apollo Micro Systems Limited,"Hyderabad, Telangana","Company Description Apollo Micro Systems (AMS), established in 1985, is a leader in the design, development, and assembly of custom-built electronics and electro-mechanical solutions. AMS provides state-of-the-art technologies primarily for aerospace, defense, and space sectors. Additionally, AMS offers solutions for railways, automotive, and homeland security markets. Our extensive range of technological solutions and comprehensive design, assembly, and testing capabilities give us a competiti…",Engineering Jobs,,,,full_time
5120708936,Trainee Product Technical Analyst,https://www.adzuna.in/details/5120708936?utm_medium=api&utm_source=6a80409c,Zycus Infotech Pvt Ltd,"Mumbai, Maharashtra","Zycus is looking to hire BE / MBA 2023– 24 graduates as Trainee Product Technical Analyst and is organizing a Walk-In drive on 5th April, 2025 at our office in Mumbai, Seepz, Andheri East. In this role, you will be part of a US Delivery Team and work with our global customers in supporting our AI-driven procurement solution and serve as a subject matter expert on Zycus Procurement Performance and Spend Analytics application. As a Trainee Product Technical Analyst at Zycus, you will: Serve as Tr…",IT Jobs,,,,full_time
